"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"1257","Praja Divaas","TGTEL/25/A0827","02-06-2025","Telugu","Daily","Sandalagiri Narasimha Mounika","Sandalagiri Narasimha Mounika","Telangana","Rajanna Sircilla","View        registration details for Praja Divaas (TGTEL/25/A0827)"
"1258","PRAJA ENCOUNTER","TELTEL/2015/64512","28-10-2015","Telugu","Monthly","KEERTHI PURNIMA","KEERTHI PURNIMA","Telangana","Nalgonda","View        registration details for PRAJA ENCOUNTER (TELTEL/2015/64512)"
"1259","PRAJA ENCOUNTER","TELTEL/2018/75524","14-06-2018","Telugu","Daily","KEERTHI PURNIMA","KEERTHI PURNIMA","Telangana","Nalgonda","View        registration details for PRAJA ENCOUNTER (TELTEL/2018/75524)"
"1260","PRAJA GALAM","APTEL/2006/18110","19-12-2006","Telugu","Daily (Monday To Saturday)","Kokku Ravi Kumar","Kokku Ravi Kumar","Telangana","Nizamabad","View        registration details for PRAJA GALAM (APTEL/2006/18110)"
"1261","PRAJA GAVAYI","TELTEL/2023/90116","12-11-2024","TELUGU","Monthly","VALIGONDA JAYARAJU","VALIGONDA JAYARAJU","Telangana","Medchal Malkajgiri","View        registration details for PRAJA GAVAYI (TELTEL/2023/90116)"
"1262","PRAJA GAVAYI","TELTEL/2022/81917","23-08-2022","Telugu","Daily","VALIGONDA JAYARAJU","VALIGONDA JAYARAJU","Telangana","Medchal Malkajgiri","View        registration details for PRAJA GAVAYI (TELTEL/2022/81917)"
"1263","PRAJA HITAM","APTEL/2006/16506","02-03-2006","Telugu","Daily","A. R. HASSAN","A. R. HASSAN","Telangana","Hyderabad","View        registration details for PRAJA HITAM (APTEL/2006/16506)"
"1264","PRAJA HRUDAYAM","TELTEL/2022/90247","02-12-2024","TELUGU","Monthly","K. PRATHAP","K.PRATHAP","Telangana","","View        registration details for PRAJA HRUDAYAM (TELTEL/2022/90247)"
"1265","PRAJA JYOTHI","TELTEL/2007/19362","20-04-2007","Telugu","Weekly","V. SRINIVAS REDDY","M/S SAI KRISHNA PUBLICATIONS","Telangana","Adilabad","View        registration details for PRAJA JYOTHI (TELTEL/2007/19362)"
"1266","PRAJA JYOTHI","TELTEL/2010/35559","02-02-2011","Telugu","Daily","V. SRINIVAS REDDY","M/S SAI KRISHNA PUBLICATIONS","Telangana","Warangal","View        registration details for PRAJA JYOTHI (TELTEL/2010/35559)"
"1267","PRAJA JYOTHI","TELTEL/2010/35558","02-02-2011","Telugu","Daily","V. SRINIVAS REDDY","M/S SAI KRISHNA PUBLICATIONS","Telangana","Nizamabad","View        registration details for PRAJA JYOTHI (TELTEL/2010/35558)"
"1268","PRAJA JYOTHI","TELTEL/2010/36516","30-03-2011","Telugu","Daily","V. SRINIVAS REDDY","M/S SAI KRISHNA PUBLICATIONS","Telangana","Hyderabad","View        registration details for PRAJA JYOTHI (TELTEL/2010/36516)"
"1269","PRAJA JYOTHI","TELTEL/2008/24799","23-07-2008","Telugu","Daily","V. SRINIVAS REDDY","M/S SAI KRISHNA PUBLICATIONS","Telangana","Adilabad","View        registration details for PRAJA JYOTHI (TELTEL/2008/24799)"
"1270","PRAJA KALAM","TELTEL/2010/33275","11-08-2010","Telugu","Daily","KALAKONDA RAMAKRISHNA","KALAKONDA RAMAKRISHNA","Telangana","Nizamabad","View        registration details for PRAJA KALAM (TELTEL/2010/33275)"
"1271","PRAJA KERATAM","TELTEL/2023/88586","20-08-2024","TELUGU","Monthly","BOODIDA MALLIKARJUN","BOODIDA MALLIKARJUN","Telangana","Nalgonda","View        registration details for PRAJA KERATAM (TELTEL/2023/88586)"
"1272","PRAJA KRANTHI","TELTEL/2007/20774","09-08-2007","Telugu","Daily","GANDLA SRINIVAS","GANDLA SRINIVAS","Telangana","Karimnagar","View        registration details for PRAJA KRANTHI (TELTEL/2007/20774)"
"1273","PRAJA KRANTHI","TELTEL/2015/66476","18-03-2016","Telugu","Daily","GANDLA SRINIVAS","GANDLA SRINIVAS","Telangana","Adilabad","View        registration details for PRAJA KRANTHI (TELTEL/2015/66476)"
"1274","PRAJA KSHETRAM","TGTEL/25/A2394","03-09-2025","Telugu","Daily","KADIGALLA PRAVEEN KUMAR","KADIGALLA PRAVEEN KUMAR","Telangana","Rangareddy","View        registration details for PRAJA KSHETRAM (TGTEL/25/A2394)"
"1275","PRAJA LAKSHYAM","TELTEL/2006/23771","23-04-2008","Telugu","Fortnightly","KORUKANTI MANIDEEP PATEL","KORUKANTI MANIDEEP PATEL","Telangana","Karimnagar","View        registration details for PRAJA LAKSHYAM (TELTEL/2006/23771)"
"1276","PRAJA LAKSHYAM","TELTEL/2010/35941","25-02-2011","Telugu","Daily","KORUKANTI MANIDEEP PATEL","KOKUKANTHI MANIDEEP PATEL","Telangana","Karimnagar","View        registration details for PRAJA LAKSHYAM (TELTEL/2010/35941)"
"1277","PRAJA MALUPU","TELTEL/2018/76438","19-11-2018","Telugu","Daily","MD. GHOUSE MOHIYUDDIN","MD. GHOUSE MOHIYUDDIN","Telangana","Medchal Malkajgiri","View        registration details for PRAJA MALUPU (TELTEL/2018/76438)"
"1278","PRAJA MALUPU","TELTEL/2014/59455","07-01-2015","Telugu","Fortnightly","MD. GHOUSE MOHIYUDDIN","MD. GHOUSE MOHIYUDDIN","Telangana","Karimnagar","View        registration details for PRAJA MALUPU (TELTEL/2014/59455)"
"1279","PRAJA MANTALU","TELTEL/2021/81092","03-02-2022","Telugu","Daily","V. NARSINGAM","CH  V PRABHAKAR RAO","Telangana","Jagitial","View        registration details for PRAJA MANTALU (TELTEL/2021/81092)"
"1280","PRAJA MIRROR","TELTEL/2010/33151","02-08-2010","Telugu","Weekly","B. SHOBHA RANI","B. SHOBHA RANI","Telangana","Rangareddy","View        registration details for PRAJA MIRROR (TELTEL/2010/33151)"
"1281","PRAJA MIRROR","TELTEL/2013/51241","01-08-2013","Telugu","Daily","B. SHOBHA RANI","B. SHOBHA RANI","Telangana","Rangareddy","View        registration details for PRAJA MIRROR (TELTEL/2013/51241)"
"1282","PRAJA MITRA","10744","14-06-1965","Telugu","Daily","NAMALA VISWESWARA RAO","NAMALA VISWESWARA RAO","Telangana","Rangareddy","View        registration details for PRAJA MITRA (10744)"
"1283","PRAJA MUCHHATA","TELTEL/2023/88264","02-08-2024","TELUGU","Daily","PANDLA NAGARAJU","PANDLA NAGARAJU","Telangana","Suryapet","View        registration details for PRAJA MUCHHATA (TELTEL/2023/88264)"
"1284","PRAJA NAAVA","TGTEL/25/A4244","21-11-2025","Telugu","Daily","ADULA THIRUPATHI","ADULA THIRUPATHI","Telangana","Rangareddy","View        registration details for PRAJA NAAVA (TGTEL/25/A4244)"
"1285","PRAJA NAAVA","TELTEL/2023/87657","26-06-2024","TELUGU","Daily","ADULA THIRUPATHI","ADULA THIRUPATHI","Telangana","","View        registration details for PRAJA NAAVA (TELTEL/2023/87657)"
"1286","PRAJA NETRAM","TELTEL/2019/78730","27-05-2020","Telugu","Daily","BERI LINGASWAMY","BERI LINGASWAMY","Telangana","Nalgonda","View        registration details for PRAJA NETRAM (TELTEL/2019/78730)"
"1287","PRAJA NETRAM","TELTEL/2022/91009","26-06-2025","Telugu","Monthly","BERI LINGASWAMY","BERI LINGASWAMY","Telangana","Nalgonda","View        registration details for PRAJA NETRAM	 (TELTEL/2022/91009)"
"1288","PRAJA NIJAM","TGTEL/25/A3134","10-10-2025","Telugu","Daily","Devarapalli Venkata Hanuma Reddy","MOHAMMAD KHASIM","Telangana","Bhadradri Kothagudem","View        registration details for PRAJA NIJAM (TGTEL/25/A3134)"
"1289","PRAJA NIJAM","TELTEL/2022/82022","25-08-2022","Telugu","Daily","DEVARAPALLI VENKATA HANUMA REDDY","MOHAMMAD KHASIM","Telangana","Suryapet","View        registration details for PRAJA NIJAM (TELTEL/2022/82022)"
"1290","PRAJA PAKSHAM","TELTEL/2018/76746","22-01-2019","Telugu","Daily","PALLA VENKAT REDDY","M/S NAVACHETANA VIGNANA SAMITHI","Telangana","Karimnagar","View        registration details for PRAJA PAKSHAM (TELTEL/2018/76746)"
"1291","PRAJA PAKSHAM","TELTEL/2018/76758","25-01-2019","Telugu","Daily","PALLA VENKAT REDDY","M/S NAVACHETANA VIGNANA SAMITHI","Telangana","Telangana","View        registration details for PRAJA PAKSHAM (TELTEL/2018/76758)"
"1292","PRAJA PAKSHAM","TELTEL/2018/76759","25-01-2019","Telugu","Daily","PALLA VENKAT REDDY","M/S NAVACHETANA VIGNANA SAMITHI","Telangana","Khammam","View        registration details for PRAJA PAKSHAM (TELTEL/2018/76759)"
"1293","PRAJA PAKSHAM","APTEL/1998/04664","07-01-2001","Telugu","Daily","PALLA VENKAT REDDY","M/S NAVACHETANA VIGNANA SAMITHI","Telangana","Telangana","View        registration details for PRAJA PAKSHAM (APTEL/1998/04664)"
"1294","PRAJA PALANA","TELTEL/2017/73383","20-09-2017","Telugu","Daily","SAJJA DHANANJAYA SARATH","SAJJA DHANANJAYA SARATH","Telangana","Hyderabad","View        registration details for PRAJA PALANA (TELTEL/2017/73383)"
"1295","PRAJA PORU","52904","24-07-1992","Telugu","Daily","YOUSUF BABU","YOUSUF BABU","Telangana","Hyderabad","View        registration details for PRAJA PORU (52904)"
"1296","PRAJA PRABHA","5873","12-01-1962","Telugu","Daily","P NAGESWARA RAO","PRAJA PRABHA PRESS","Telangana","Hyderabad","View        registration details for PRAJA PRABHA (5873)"
"1297","PRAJA PRASHNA","TELTEL/2021/80267","31-08-2021","Telugu","Daily","GOUTI BALA SAI TILAK","GOUTI BALA SAI TILAK","Telangana","Hyderabad","View        registration details for PRAJA PRASHNA (TELTEL/2021/80267)"
"1298","PRAJA SAHAYTA","44926","03-04-1987","Hindi","Daily","MOHD SHAHABUDDIN","MOHD. SHAHABUDDIN","Telangana","Hyderabad","View        registration details for PRAJA SAHAYTA (44926)"
"1299","PRAJA SAHAYTA","TELHIN/2015/61605","28-04-2015","Hindi","Daily","MOHD. SHAHABUDDIN","MOHD. SHAHABUDDIN","Telangana","Nizamabad","View        registration details for PRAJA SAHAYTA (TELHIN/2015/61605)"
"1300","PRAJA SAKSHI","TELTEL/2011/38838","07-09-2011","Telugu","Daily","VEERANNAGARI ANJI REDDY","K. PRABHAKAR","Telangana","Adilabad","View        registration details for PRAJA SAKSHI (TELTEL/2011/38838)"
"1301","PRAJA SAKSHI","TELTEL/2015/60810","17-03-2015","Telugu","Daily","VEERANNAGARI ANJI REDDY","K. PRABHAKAR","Telangana","Hyderabad","View        registration details for PRAJA SAKSHI (TELTEL/2015/60810)"
"1302","PRAJA SANGRAMAM","TELTEL/2023/85127","04-07-2023","Telugu","Daily","SAGARAPU PRASAD","SAGARAPU PRASAD","Telangana","Hyderabad","View        registration details for PRAJA SANGRAMAM (TELTEL/2023/85127)"
"1303","PRAJA SARASWATHA JYOTHI","TELTEL/2016/70649","27-02-2017","Telugu","Monthly","K. PARTHA SARATHI REDDY","K. PARTHA SARATHI REDDY","Telangana","Rangareddy","View        registration details for PRAJA SARASWATHA JYOTHI (TELTEL/2016/70649)"
"1304","PRAJA SHAKTI","52973","06-07-1995","Telugu","Daily","V KRISHNAIHA","PRAJASAKTI SAHITEE SAWASTA","Telangana","Hyderabad","View        registration details for PRAJA SHAKTI (52973)"
"1305","PRAJA SHANKARAVAM","TELTEL/2022/85170","06-07-2023","Telugu","Daily","PUTTI MURALI","PUTTI MURALI","Telangana","Nizamabad","View        registration details for PRAJA SHANKARAVAM (TELTEL/2022/85170)"
"1306","PRAJA SHANTI","TELTEL/2017/75838","06-08-2018","Telugu","Monthly","MD. EJAZUDDIN","MD EJAZUDDIN","Telangana","Nalgonda","View        registration details for PRAJA SHANTI (TELTEL/2017/75838)"
"1307","PRAJA SINGIDI","TGTEL/25/A1512","02-07-2025","Telugu","Daily","BHANOTH NARESH","BHANOTH NARESH","Telangana","Kamareddy","View        registration details for PRAJA SINGIDI (TGTEL/25/A1512)"
"1308","PRAJA SPOORTHI","TELTEL/2009/29786","27-11-2009","Telugu","Daily","GADDAMEDI BALARAJU","GUDDAMEDI BALARAJU","Telangana","Medchal Malkajgiri","View        registration details for PRAJA SPOORTHI (TELTEL/2009/29786)"
"1309","PRAJA SWARAM","APTEL/2006/17154","31-08-2006","Telugu","Daily","A.SRINIVASA RAO","A.SRINIVAS RAO,C/O","Telangana","Medak","View        registration details for PRAJA SWARAM (APTEL/2006/17154)"
"1310","PRAJA TEERPU","APTEL/2001/05268","24-09-2001","Telugu","Daily","S. MALLESH REDDY","S. MALLESH REDDY","Telangana","Hyderabad","View        registration details for PRAJA TEERPU (APTEL/2001/05268)"
"1311","PRAJA TELANGANA","TELTEL/2008/27365","24-03-2009","Telugu","Fortnightly","ADEPU SAMPATH","ADEPU SAMPATH","Telangana","Karimnagar","View        registration details for PRAJA TELANGANA (TELTEL/2008/27365)"
"1312","Praja Telugu Shakthi","TGBIL/25/A1275","16-06-2025","Telugu, English","Daily","Syed Taj Baba","Syed Taj Baba","Telangana","Peddapalli","View        registration details for Praja Telugu Shakthi  (TGBIL/25/A1275)"
"1313","PRAJA THEERPU","APTEL/2000/03713","08-11-2000","Telugu","Fortnightly","SOYINANI MALLESH REDDY","SOYINENI MALLESH REDDY","Telangana","Telangana","View        registration details for PRAJA THEERPU (APTEL/2000/03713)"
"1314","Praja vahini","TGTEL/25/A4237","20-11-2025","Telugu","Daily","SWAMY NAKIREKANTI","SWAMY NAKIREKANTI","Telangana","Rangareddy","View        registration details for Praja vahini (TGTEL/25/A4237)"
"1315","PRAJA VAIDYAM","TELTEL/2022/85387","14-09-2023","Telugu","Monthly","CHIDHUGULLA MANJUSRI","CHIDHUGULLA MANJUSRI","Telangana","Rangareddy","View        registration details for PRAJA VAIDYAM (TELTEL/2022/85387)"
"1316","PRAJA VIDHYAM","TELTEL/2016/66274","29-02-2016","Telugu","Weekly","MAROJU VENKATESHWARLU","MAROJU VENKATESHWARLU","Telangana","Rangareddy","View        registration details for PRAJA VIDHYAM (TELTEL/2016/66274)"
"1317","PRAJA VIMOCHANA","TELTEL/2015/63836","17-08-2015","Telugu","Fortnightly","BANDRU PRABHAKAR","BANDRU PRABHAKAR","Telangana","Nalgonda","View        registration details for PRAJA VIMOCHANA (TELTEL/2015/63836)"
"1318","PRAJA VINIKIDI","TELTEL/2023/85745","23-11-2023","Telugu","Daily","MAREPALLY ASHOK","MAREPALLY ASHOK","Telangana","Hyderabad","View        registration details for PRAJA VINIKIDI (TELTEL/2023/85745)"
"1319","PRAJA VISHVAMBHARA","TGTEL/25/A1676","04-07-2025","Telugu","Daily","KACHAM SATYANARAYANA","KACHAM SATYANARAYANA","Telangana","Rangareddy","View        registration details for PRAJA VISHVAMBHARA (TGTEL/25/A1676)"
"1320","PRAJA VYAVASTHA","TGTEL/25/A1525","02-07-2025","Telugu","Daily","BOKKALA VENU","BOKKALA VENU","Telangana","Kamareddy","View        registration details for PRAJA VYAVASTHA (TGTEL/25/A1525)"
"1321","PRAJAA VELUGU","TELTEL/2022/83497","06-03-2023","Telugu","Daily","YARA RANJITH","YARA RANJITH","Telangana","Warangal","View        registration details for PRAJAA VELUGU (TELTEL/2022/83497)"
"1322","PRAJABHEESHTAM EEMAATA","TGTEL/26/A1456","25-02-2026","Telugu","Daily","THOTAMALLA VENKATA BALAYOGI","THOTAMALLA VENKATA BALAYOGI","Telangana","Bhadradri Kothagudem","View        registration details for PRAJABHEESHTAM EEMAATA (TGTEL/26/A1456)"
"1323","PRAJABHIMANAM","TELTEL/2016/68868","04-10-2016","Telugu","Daily","MOHD SHAFI","MOHD SHAFI","Telangana","Rangareddy","View        registration details for PRAJABHIMANAM (TELTEL/2016/68868)"
"1324","PRAJADARBAR","52925","17-12-1994","Telugu","Daily","G. VENU GOPAL SHARMA","GONGULURI VENUGOPAL SHARMA","Telangana","Medchal Malkajgiri","View        registration details for PRAJADARBAR (52925)"
"1325","PRAJAKABAR","TELTEL/2014/56074","27-06-2014","Telugu","Weekly","G. SRINIVAS","G. SRINIVAS","Telangana","Nizamabad","View        registration details for PRAJAKABAR (TELTEL/2014/56074)"
"1326","PRAJALA CHETILO AAYUDAM","TELTEL/2010/34132","27-10-2010","Telugu","Fortnightly","VEMULA POORNACHANDER","VEMULA POORNACHANDER","Telangana","Nizamabad","View        registration details for PRAJALA CHETILO AAYUDAM (TELTEL/2010/34132)"
"1327","PRAJALA CHETILO AAYUDAM","TELTEL/2019/78717","01-06-2020","Telugu","Daily","VEMULA POORNACHANDER","VEMULA POORNACHANDER","Telangana","Nizamabad","View        registration details for PRAJALA CHETILO AAYUDAM (TELTEL/2019/78717)"
"1328","PRAJALA PATRIKA POURA SWACHHA","TELTEL/2000/10683","05-09-2003","Telugu","Monthly","MOHAMMED MAQDOOM MOHIUDDIN","MOHAMMED MAQDOOM MOHIUDDIN","Telangana","Nalgonda","View        registration details for PRAJALA PATRIKA POURA SWACHHA (TELTEL/2000/10683)"
"1329","PRAJALA PATRIKA POURA SWACHHA","TELTEL/2009/30489","18-01-2010","Telugu","Daily","MOHAMMED MAQDOOM MOHIUDDIN","MOHAMMED MAQDOOM MOHIUDDIN","Telangana","Nalgonda","View        registration details for PRAJALA PATRIKA POURA SWACHHA (TELTEL/2009/30489)"
"1330","PRAJALA PATRIKA-PRAJASWAMYAM","APTEL/2004/12613","10-02-2004","Telugu","Daily","VENNAMALLA RAMESH BABU","VENNAMALLA RAMESH BABU","Telangana","Nalgonda","View        registration details for PRAJALA PATRIKA-PRAJASWAMYAM (APTEL/2004/12613)"
"1331","prajala samasyalapai poratam bharatiya velugu","TGTEL/26/A0717","23-01-2026","Telugu","Daily","Gunnala Anil Reddy","Gunnala Anil Reddy","Telangana","Hyderabad","View        registration details for prajala samasyalapai poratam bharatiya velugu (TGTEL/26/A0717)"
"1332","PRAJALAKU PRAJALABDI PATHAKALU","TELTEL/2017/73370","19-09-2017","Telugu","Monthly","DR. ADUSUMILLI MURALI KRISHNA PRASAD","DR. ADUSUMILLI MURALI KRISHNA PRASAD","Telangana","Telangana","View        registration details for PRAJALAKU PRAJALABDI PATHAKALU (TELTEL/2017/73370)"
"1333","prajalasamasyalapai Gandeevam","TGTEL/25/A0888","03-06-2025","Telugu","Daily","A T RAJARAO","A T RAJARAO","Telangana","Sangareddy","View        registration details for prajalasamasyalapai Gandeevam (TGTEL/25/A0888)"
"1334","PRAJALEKHA","TELTEL/2015/62050","21-05-2015","Telugu","Fortnightly","B.BUCHIBABU","BUSSA BUCHIBABU","Telangana","Karimnagar","View        registration details for PRAJALEKHA (TELTEL/2015/62050)"
"1335","PRAJAMARGAM","52935","14-10-1993","Telugu","Daily","GARLAPATI KRISHNA REDDY","GARLAPATI KRISHNA REDDY","Telangana","Nalgonda","View        registration details for PRAJAMARGAM (52935)"
"1336","PRAJAPANDHA","66054","06-03-1997","Telugu","Fortnightly","Chittipati Venkateswarlu","CHITTIPATI VENKATESWARLU","Telangana","Hyderabad","View        registration details for PRAJAPANDHA (66054)"
"1337","PRAJAPORATAM","44955","13-07-1993","Telugu","Daily","BOINAPALLY JAGAN MOHAN RAO","B. JAGAN MOHAN RAO","Telangana","Nalgonda","View        registration details for PRAJAPORATAM (44955)"
"1338","PRAJAPORATAM","62153","04-02-1995","Telugu","Daily","BOINAPALLY JAGAN MOHAN RAO","BOINAPALLY JAGAN MOHAN RAO","Telangana","Hyderabad","View        registration details for PRAJAPORATAM (62153)"
"1339","PRAJAPORU","45011","25-05-1989","Telugu","Daily","YOUSUF BABU","YOUSUF BABU","Telangana","Nalgonda","View        registration details for PRAJAPORU (45011)"
"1340","PRAJATANTRA","67837","02-01-1998","Telugu","Daily","DEVULAPALLI  AJOY","DEVULAPALLI AJOY","Telangana","Rangareddy","View        registration details for PRAJATANTRA (67837)"
"1341","PRAJATEJAM","TGTEL/25/A5445","30-12-2025","Telugu","Daily","CHAPIRI CHOWDAPPA","CHAPIRI CHOWDAPPA","Telangana","Hyderabad","View        registration details for PRAJATEJAM  (TGTEL/25/A5445)"
"1342","PRAJWEETH VIRASATH","TGBIL/25/A3705","04-11-2025","Telugu, English","Daily","Gade Prudhvi","Gade Prudhvi","Telangana","Jangoan","View        registration details for PRAJWEETH VIRASATH (TGBIL/25/A3705)"
"1343","PRAKRUTHI NESTHAM","TELTEL/2014/55252","09-04-2014","Telugu","Monthly","Y. VENKATESWARA RAO","Y. VENKATESWARA RAO","Telangana","Hyderabad","View        registration details for PRAKRUTHI NESTHAM (TELTEL/2014/55252)"
"1344","PRAPATTI SRISANNIDHANAM","TELTEL/2024/89280","30-09-2024","TELUGU","Monthly","PRAPATTI SRISANNIDHANAM","SRISANNIDHANAM CHARITABLE TRUST","Telangana","Karimnagar","View        registration details for PRAPATTI SRISANNIDHANAM (TELTEL/2024/89280)"
"1345","PRASHINCHE GONTHU","TELTEL/2018/75410","05-06-2018","Telugu","Weekly","M.P. MENA","M.P. MENA","Telangana","Hyderabad","View        registration details for PRASHINCHE GONTHU (TELTEL/2018/75410)"
"1346","PRASHNA AYUDHAM","TGTEL/25/A0482","27-05-2025","Telugu","Daily","KATYADA BAPU RAO","KATYADA BAPU RAO","Telangana","Kamareddy","View        registration details for PRASHNA AYUDHAM (TGTEL/25/A0482)"
"1347","PRASHNA AYUDHAM","TGTEL/25/A3863","12-11-2025","Telugu","Daily","KATYADA BAPU RAO","KATYADA BAPU RAO","Telangana","Kamareddy","View        registration details for PRASHNA AYUDHAM (TGTEL/25/A3863)"
"1348","PRASHNIDDAMU","TELTEL/2019/77189","12-04-2019","Telugu","Monthly","DASARI RAJANNA","DASARI RAJANNA","Telangana","Karimnagar","View        registration details for PRASHNIDDAMU (TELTEL/2019/77189)"
"1349","PRASNICHE HUKKE JANASENA TELUGU NEWS PAPER","TGTEL/25/A4871","08-12-2025","Telugu","Daily","PALIKA VENUBABU","PALIKA VENUBABU","Telangana","Hyderabad","View        registration details for PRASNICHE HUKKE JANASENA TELUGU NEWS PAPER (TGTEL/25/A4871)"
"1350","PRATHI OKKRI HAKHU SAMACHARA HAKHU","TELTEL/2007/20411","11-07-2007","Telugu","Fortnightly","TUMMALA BALAKRISHNA","TUMMALA BALAKKRISHNA","Telangana","Hyderabad","View        registration details for PRATHI OKKRI HAKHU SAMACHARA HAKHU (TELTEL/2007/20411)"
"1351","PRATHI UDAYAM","APTEL/2013/54710","21-02-2014","Telugu","Daily","POTLURI KOTESWARA RAO","POTLURI KOTESWARA RAO","Telangana","Warangal","View        registration details for PRATHI UDAYAM (APTEL/2013/54710)"
"1352","PRATHIPAKSHAM","APTEL/2007/19200","13-04-2007","Telugu","Daily","Mohammed aziz ur Rahaman","Mohammed aziz ur Rahaman","Telangana","Hyderabad","View        registration details for PRATHIPAKSHAM (APTEL/2007/19200)"
"1353","PRATISPANDANA","APTEL/2000/01500","26-02-2000","Telugu","Monthly","K.SREENIVAS REDDY","A.P. UNION OF WORKING JOURNALISTS","Telangana","Hyderabad","View        registration details for PRATISPANDANA (APTEL/2000/01500)"
"1354","PRATYAKSHA PRAJAA GONTHUKAA","TGTEL/25/A1032","04-06-2025","Telugu","Daily","Chinthala Raju","Chinthala Raju","Telangana","Jangoan","View        registration details for PRATYAKSHA PRAJAA GONTHUKAA (TGTEL/25/A1032)"
"1355","PRAYATNAM","APTEL/2008/25834","06-10-2008","Telugu","Daily","POLAKAM PADMAVATHI","POLAKAM PADMAVATHI","Telangana","Rangareddy","View        registration details for PRAYATNAM (APTEL/2008/25834)"
"1356","PREPARATION TIME","TELTEL/2016/69087","24-10-2016","Telugu","Monthly","ABDUL SAYEED KOTWAL","ABDUL SAYEED KOTWAL","Telangana","Hyderabad","View        registration details for PREPARATION TIME (TELTEL/2016/69087)"
"1357","PRESS CLUB JOURNAL","TELMUL/2019/77670","26-06-2019","English, Telugu, Urdu","Monthly","SIRIGIRI VIJAYKUMAR REDDY","PRESS CLUB HYDERABAD","Telangana","Hyderabad","View        registration details for PRESS CLUB JOURNAL (TELMUL/2019/77670)"
"1358","PRESS MEDIA","52731","18-04-1990","English","Daily","MOHD. PARVAIZ","MOHD. PARVAIZ","Telangana","Hyderabad","View        registration details for PRESS MEDIA (52731)"
"1359","PRIVATE TEACHERS VANI","TELTEL/2015/66468","18-03-2016","Telugu","Monthly","SHEIK SHABBIR","SHEIK SHABBIR","Telangana","Rangareddy","View        registration details for PRIVATE TEACHERS VANI (TELTEL/2015/66468)"
"1360","PROBE TIMES","APENG/2002/08759","23-10-2002","English","Monthly","S. SRISHAILAM","S.SRISHAILAM","Telangana","Hyderabad","View        registration details for PROBE TIMES (APENG/2002/08759)"
"1361","PROFESSOR JAYASHANKAR TELANGANA STATE VYAVASYA VISWA VIDYALAYAM VYAVASAYAM","TELTEL/2015/60296","18-02-2015","Telugu","Monthly","DR. CH. VENUGOPALA REDDY","PROFESSOR JAYASHANKAR TELANGANA STATE AGRICULTURAL UNIVERSITY","Telangana","Rangareddy","View        registration details for PROFESSOR JAYASHANKAR TELANGANA STATE VYAVASYA VISWA VIDYALAYAM VYAVASAYAM (TELTEL/2015/60296)"
"1362","Property Pulse","TGENG/25/A4609","02-12-2025","English","Weekly","K Johnson","K Johnson","Telangana","Hyderabad","View        registration details for Property Pulse (TGENG/25/A4609)"
"1363","PUBLIC LEDGER DAILY","TGENG/26/A1574","16-03-2026","English","Daily","SHAIK JOHN SHAHEED","SHAIK JOHN SHAHEED","Telangana","Rangareddy","View        registration details for PUBLIC LEDGER DAILY (TGENG/26/A1574)"
"1364","PUBLIC MIRROR","TELENG/2020/79057","26-10-2020","English","Daily","V. SAI KRISHNA REDDY","V SAI KRISHNA REDDY","Telangana","Adilabad","View        registration details for PUBLIC MIRROR (TELENG/2020/79057)"
"1365","PUBLIC NEWS","APTEL/2010/35723","10-02-2011","Telugu","Fortnightly","BAANOOTH VENKANNA","BAANOOTH VENKANNA","Telangana","Karimnagar","View        registration details for PUBLIC NEWS (APTEL/2010/35723)"
"1366","PUBLIC RELATIONS VOICE","68070","19-12-1997","English","Quarterly","C. RAVINDER REDDY","DR.CV.NARSIMHA REDDY","Telangana","Hyderabad","View        registration details for PUBLIC RELATIONS VOICE (68070)"
"1367","PUBLIC VISION","APTEL/2001/05905","20-12-2001","Telugu","Fortnightly","D. HANUMANTHA RAO","D. HANUMANTHA RAO","Telangana","Telangana","View        registration details for PUBLIC VISION (APTEL/2001/05905)"
"1368","PUNADHI","TELBIL/2021/80591","02-11-2021","English, Telugu","Monthly","DR. K. RAMANAIAH","DR K RAMANAIAH","Telangana","Hyderabad","View        registration details for PUNADHI (TELBIL/2021/80591)"
"1369","PUNJABI BRADRI","15731","01-01-1967","English, Urdu","Weekly","I. R. SURI","I. R. SURI","Telangana","Hyderabad","View        registration details for PUNJABI BRADRI (15731)"
"1370","PURAPALAKA DARSHINI","APTEL/2004/14126","22-06-2004","Telugu","Monthly","U.RAMESH","U.RAMESH","Telangana","Rangareddy","View        registration details for PURAPALAKA DARSHINI (APTEL/2004/14126)"
"1371","PURAPALAKA DEEPIKA","TELTEL/2010/35895","23-02-2011","Telugu","Monthly","SANDYALA VIDYA SAGAR","SANDYALA VIDYA SAGAR","Telangana","Nalgonda","View        registration details for PURAPALAKA DEEPIKA (TELTEL/2010/35895)"
"1372","PURAPALAKA SAMACHARAM","TELTEL/2017/72729","25-07-2017","Telugu","Daily","S. SRINIVAS","S SRINIVAS","Telangana","Rangareddy","View        registration details for PURAPALAKA SAMACHARAM (TELTEL/2017/72729)"
"1373","PURAPALAKA SAMACHARAM","APTEL/2001/06165","04-09-2001","Telugu","Monthly","S SRINIVAS","S SRINIVAS","Telangana","Hyderabad","View        registration details for PURAPALAKA SAMACHARAM (APTEL/2001/06165)"
